match_id,blue_team_champs,red_team_champs,blue_win
NA1_5130854104,"Darius,Sejuani,Yasuo,Brand,Lux","Gangplank,FiddleSticks,Taliyah,Samira,Leona",False
NA1_5177144995,"Aurora,Briar,Yone,Jhin,Nautilus","Ornn,Viego,Brand,Ashe,Nami",False
NA1_5059920945,"Zac,Ornn,Nautilus,MissFortune,Hwei","Jinx,Zoe,Teemo,Nami,Udyr",True
NA1_5171021757,"Ambessa,Warwick,Syndra,Draven,Xerath","Volibear,Jax,Hwei,Smolder,Pyke",True
NA1_5166787746,"Aatrox,Nidalee,Leblanc,Veigar,Senna","Warwick,Zac,Zed,Zeri,Bard",True
NA1_5160434708,"Ambessa,Hecarim,Talon,Swain,Morgana","Zed,Nidalee,Ahri,Kaisa,Shen",False
NA1_5015731014,"Jax,Nocturne,Ahri,Caitlyn,Janna","Jayce,Amumu,Zed,Jhin,Sona",False
NA1_5175074515,"TahmKench,Lillia,Chogath,MissFortune,Braum","Illaoi,JarvanIV,Naafiri,Ashe,Lux",False
NA1_5156455996,"DrMundo,Khazix,Yone,Jhin,Velkoz","Gnar,XinZhao,Anivia,Ashe,Lulu",True
NA1_4919590346,"Sett,Khazix,AurelionSol,Ezreal,Maokai","Garen,Hecarim,Samira,Aphelios,Zyra",True
NA1_5176291652,"Tryndamere,MasterYi,Viktor,Ashe,Pyke","TahmKench,Rengar,Zed,KogMaw,Milio",True
NA1_5163317070,"Sion,Briar,DrMundo,Caitlyn,Malphite","Aatrox,Gragas,Morgana,Jinx,Zilean",True
NA1_5176055588,"Kled,MonkeyKing,Garen,Ziggs,Brand","Nasus,JarvanIV,Ekko,Samira,Swain",True
NA1_5174552563,"Fiora,Amumu,Hwei,Varus,Swain","Garen,Darius,Irelia,Seraphine,Velkoz",False
NA1_5140553362,"Ornn,Warwick,Yasuo,Katarina,Yuumi","Poppy,Kayn,Sylas,Veigar,Shaco",False
NA1_5120309692,"Vladimir,Graves,Yone,KogMaw,Braum","Aatrox,Kindred,Naafiri,Lucian,Brand",False
NA1_5134805456,"Yone,Nocturne,Blitzcrank,Jinx,Yuumi","RekSai,Teemo,Syndra,Smolder,Nautilus",True
NA1_5147502867,"Volibear,Viego,Sylas,Caitlyn,Lux","Aurora,Warwick,Kassadin,Jinx,Poppy",False
NA1_5176988128,"Illaoi,Nidalee,Velkoz,Jinx,Pantheon","Sion,Graves,Gragas,Ashe,Zilean",False
NA1_5146034249,"Gragas,Jax,Fizz,Caitlyn,Lux","Mordekaiser,Kayn,Ahri,Ashe,Brand",False
NA1_5159083031,"Jayce,Soraka,Zoe,Aurora,Yuumi","Gragas,Graves,Syndra,Ashe,Pyke",False
NA1_5145980860,"Olaf,Taliyah,Akali,Smolder,Amumu","Volibear,Ekko,Corki,Ezreal,Poppy",True
NA1_5171551057,"Maokai,Shaco,Ahri,Xayah,TahmKench","Teemo,Nocturne,Ekko,Swain,Sona",True
NA1_5096160823,"Gragas,Hecarim,Viktor,Smolder,Morgana","Aatrox,Lillia,Katarina,Jhin,Senna",False
NA1_5040569406,"Sett,Kindred,Malzahar,Jhin,Lux","Garen,Evelynn,Taliyah,Jinx,Nami",False
NA1_5101275353,"Darius,Graves,LeeSin,Vladimir,Karma","Shen,Ivern,Yasuo,Jhin,Rakan",False
NA1_5177035865,"Jax,Khazix,Nasus,Jhin,Lux","Nunu,Cassiopeia,Zed,Kalista,Zyra",True
NA1_5161506103,"Nasus,Graves,Kassadin,Ezreal,Milio","Mordekaiser,Nunu,Jayce,Draven,Lulu",False
NA1_5176780443,"Ornn,Udyr,Yasuo,Kaisa,Zoe","TahmKench,Brand,AurelionSol,Jhin,Thresh",False
NA1_5128363306,"Aatrox,Nocturne,TwistedFate,Lux,Karma","Smolder,Udyr,Vex,Jhin,Leona",True
NA1_5139545376,"Teemo,Kayn,Akali,Jhin,Neeko","Heimerdinger,Nunu,Chogath,Jinx,Nami",False
NA1_5164645180,"Darius,Elise,Yasuo,Thresh,Lucian","Malphite,Viego,Annie,Jinx,Lux",False
NA1_5156276072,"Teemo,Hecarim,Yasuo,Xayah,Milio","Ornn,Briar,Vex,Caitlyn,Taric",True
NA1_5113103918,"Sion,Ekko,Syndra,Jhin,Karma","Vladimir,Karthus,Galio,Smolder,Milio",True
NA1_4959166289,"Yorick,FiddleSticks,Ahri,Jinx,Zilean","Veigar,Kayn,Yone,Sion,Senna",False
NA1_5163146456,"Gangplank,LeeSin,Lissandra,Jinx,Leona","Aatrox,Teemo,Galio,Ashe,Braum",True
NA1_5169183295,"Yone,Teemo,Ornn,MissFortune,Zilean","Gragas,Briar,Aurora,Vayne,Nami",True
NA1_5149894066,"Rumble,Vi,Qiyana,Vayne,Karma","Renekton,MasterYi,Seraphine,Xayah,Janna",False
NA1_5116710367,"Garen,Nunu,Ziggs,Brand,Milio","Shen,LeeSin,Zed,Gwen,Thresh",False
NA1_5140831133,"Gragas,Khazix,Darius,TwistedFate,Karma","Yone,XinZhao,Sylas,Jhin,Senna",False
NA1_4990632235,"Garen,Nunu,Veigar,Jhin,Morgana","Cassiopeia,Kayn,Naafiri,Jinx,Alistar",True
NA1_5167000361,"Riven,Briar,Galio,Jinx,TahmKench","Garen,Ekko,Swain,Kalista,Zac",False
NA1_5168242364,"Camille,Warwick,Syndra,Corki,Sona","Poppy,MasterYi,Kassadin,Draven,Nami",False
NA1_4903518382,"Aatrox,Hecarim,Yasuo,Caitlyn,Soraka","Jax,Graves,Malzahar,Vayne,Senna",False
NA1_5147152774,"TahmKench,Teemo,Zoe,Samira,Poppy","Brand,Warwick,Orianna,Jhin,Seraphine",False
NA1_5149867111,"Darius,MasterYi,Diana,Ezreal,Lux","Kennen,Khazix,Malzahar,Aphelios,Lulu",True
NA1_5110257112,"Quinn,Udyr,TwistedFate,Twitch,MissFortune","Malphite,XinZhao,Yasuo,Jhin,Velkoz",False
NA1_5132212746,"Garen,Sejuani,Yone,Ezreal,Brand","Mordekaiser,Rengar,Hwei,Nilah,Nautilus",False
NA1_5147906167,"Camille,Teemo,Talon,Kaisa,Nautilus","Mordekaiser,Graves,Hwei,KogMaw,Lulu",True
NA1_5159347079,"Malphite,Diana,Jayce,Caitlyn,Karma","DrMundo,Viego,Lux,Ashe,Sona",True
NA1_5175806174,"Darius,Kayn,Sylas,Kaisa,Thresh","Sett,Amumu,Yasuo,Ezreal,Xerath",True
NA1_5143720156,"Aatrox,Khazix,Hwei,Jinx,Braum","Volibear,FiddleSticks,Talon,Caitlyn,Neeko",True
NA1_5138435556,"Rumble,MasterYi,Irelia,Smolder,Soraka","Urgot,Warwick,Veigar,Ezreal,Karma",False
NA1_5177223978,"Aurora,Amumu,Naafiri,KogMaw,Nautilus","Darius,Volibear,Talon,Jhin,Hwei",False
NA1_5177031006,"Shen,Vi,Anivia,Kaisa,Zoe","Olaf,Diana,Naafiri,Caitlyn,Pyke",True
NA1_5142521806,"Singed,Rammus,Sylas,Caitlyn,Rakan","Urgot,Zed,Vex,Corki,Thresh",False
NA1_4991982209,"Shen,MasterYi,Zoe,MissFortune,Swain","Chogath,Diana,Leblanc,Twitch,Pyke",True
NA1_5030782763,"Rumble,Nocturne,Orianna,Jinx,Thresh","Kayle,Hecarim,Hwei,Twitch,Nautilus",True
NA1_5149000284,"Shen,FiddleSticks,Akali,MissFortune,Thresh","Teemo,Nocturne,Orianna,Karthus,Senna",True
NA1_5175867492,"Teemo,Kayn,Sivir,Smolder,Alistar","Gangplank,Khazix,Malzahar,Caitlyn,Neeko",False
NA1_5144357905,"Gnar,Amumu,Syndra,Kaisa,Yuumi","Garen,Ekko,Cassiopeia,Xayah,Seraphine",True
NA1_5169497110,"Malphite,LeeSin,Diana,Twitch,Lulu","Mordekaiser,Khazix,Qiyana,Jinx,Sona",False
NA1_4833140776,"Renekton,Amumu,Sylas,Caitlyn,Rakan","Jax,Sett,TwistedFate,Ezreal,Poppy",True
NA1_5172340939,"Chogath,Graves,Galio,Caitlyn,Xerath","Maokai,Teemo,Sivir,Jinx,Braum",False
NA1_4888802078,"Galio,XinZhao,Qiyana,Heimerdinger,Yuumi","Rumble,Ivern,Anivia,Jhin,Hwei",False
NA1_5154963103,"Teemo,Nocturne,Galio,Caitlyn,Maokai","Ambessa,XinZhao,Sylas,Xayah,Rakan",True
NA1_5176806638,"Poppy,Zed,Vex,Jinx,Shaco","Sion,Vi,Akali,Xayah,Lux",False
NA1_5176038853,"Ornn,XinZhao,Hwei,Sivir,Lulu","Aatrox,Vi,Katarina,Xayah,Senna",True
NA1_5043225018,"Lucian,Nami,Malzahar,Mordekaiser,LeeSin","TahmKench,Yasuo,Bard,Amumu,Ezreal",True
NA1_5136610173,"Renekton,Skarner,Vladimir,Ezreal,Velkoz","Ornn,Teemo,Yone,Ashe,Leona",True
NA1_5173447102,"Tryndamere,XinZhao,Sylas,Ashe,TahmKench","Sion,Poppy,Akali,MissFortune,Nami",False
NA1_5165601290,"Olaf,Viego,Malzahar,Caitlyn,Lux","Tryndamere,Khazix,Ahri,Lucian,Pyke",False
NA1_5128181715,"DrMundo,Rammus,Hwei,Ezreal,Zoe","Gnar,Kindred,Syndra,Smolder,Nami",False
NA1_5152968276,"Volibear,FiddleSticks,Yasuo,Lucian,Lux","Gangplank,Nocturne,Anivia,Ezreal,Thresh",False
NA1_5176977450,"Sett,Evelynn,KogMaw,Jinx,Yuumi","Shen,RekSai,Xerath,Ashe,Lulu",False
NA1_5134573970,"TahmKench,Gragas,Yasuo,Jhin,Veigar","Shen,Nocturne,Zoe,Aphelios,Braum",True
NA1_5130780525,"Akali,Yasuo,Ezreal,Ashe,KSante","Darius,Lillia,Lux,Tristana,Pyke",False
NA1_5164335145,"Renekton,Viego,Vladimir,Tristana,Karma","Fiora,Rengar,Syndra,Jhin,Seraphine",True
NA1_5154969350,"Teemo,Nasus,Yone,Caitlyn,Leona","Shen,Skarner,Akali,Vayne,Bard",True
NA1_5138966175,"Gangplank,Elise,Qiyana,Kaisa,Thresh","Zac,Viego,Zoe,Ashe,Xerath",True
NA1_5132578315,"Singed,Briar,Ekko,Yasuo,Lulu","Ornn,Belveth,Syndra,Jhin,Leona",True
NA1_5169543187,"Illaoi,Khazix,Ahri,Draven,Nautilus","Ambessa,Lillia,Fizz,Ashe,Shen",True
NA1_5151625227,"Teemo,Vi,Ahri,Ashe,Taric","Yasuo,Graves,Yone,MissFortune,Zilean",True
NA1_5132420666,"KSante,LeeSin,Diana,Jhin,Soraka","Singed,JarvanIV,Katarina,Tristana,Nautilus",False
NA1_5177294785,"Singed,Kindred,Katarina,Yasuo,Pyke","Darius,Shaco,Ekko,Ziggs,Veigar",False
NA1_5172887506,"Jayce,MonkeyKing,Ahri,Caitlyn,Morgana","Sett,Kayn,Lissandra,Vayne,Nami",True
NA1_5147670541,"Riven,Udyr,Swain,Sivir,Taric","Garen,Kayn,Morgana,Seraphine,Lux",False
NA1_5170043116,"Riven,Ekko,Darius,Smolder,Thresh","Kayle,Kindred,Galio,Caitlyn,TahmKench",True
NA1_5164135125,"Mordekaiser,Ambessa,Sett,Ashe,Yuumi","Tryndamere,Nunu,Akali,Xayah,Nautilus",False
NA1_5165470908,"Tryndamere,Nocturne,Swain,Caitlyn,TahmKench","Gwen,LeeSin,Sylas,Jinx,Rell",True
NA1_5176799255,"Aurora,LeeSin,Malzahar,Caitlyn,Renata","Ryze,Evelynn,Katarina,Samira,Thresh",False
NA1_5137124821,"Jax,Graves,Akali,Jinx,Janna","TahmKench,Hecarim,Aurora,Nilah,Yuumi",False
NA1_5154893880,"Ornn,Chogath,Aphelios,Xayah,Lux","Trundle,Skarner,Sylas,Veigar,Velkoz",False
NA1_5141567463,"Camille,Graves,Veigar,Jhin,Zyra","Mordekaiser,Skarner,Vladimir,Draven,Swain",True
NA1_5095760276,"Riven,Briar,AurelionSol,Smolder,Blitzcrank","Sett,Khazix,Aurora,Samira,Milio",False
NA1_5163434995,"Sion,Udyr,Ambessa,MissFortune,Lux","DrMundo,Rammus,Galio,Draven,Swain",False
NA1_5135136696,"Ornn,MasterYi,AurelionSol,Kaisa,TahmKench","Chogath,Nunu,Yone,Caitlyn,Janna",False
NA1_5136696900,"Trundle,Rengar,Hwei,Lucian,Braum","Gragas,Diana,Vex,Ashe,Senna",True
NA1_5100201577,"Tryndamere,Kayn,Ahri,Ezreal,Lulu","Gragas,Khazix,Irelia,LeeSin,Senna",False
NA1_5168806833,"Gangplank,Kindred,Ahri,Caitlyn,Xerath","Poppy,LeeSin,Aurora,Ashe,Pantheon",False
NA1_5176182716,"Shen,Kayn,Hwei,Kaisa,Nami","Maokai,Warwick,Talon,Caitlyn,Taric",True
NA1_5164216214,"Gnar,Shyvana,Galio,KogMaw,Thresh","Riven,MonkeyKing,Orianna,Caitlyn,Sona",True
NA1_5146841490,"Mordekaiser,Elise,Riven,Kaisa,Zyra","Sett,XinZhao,Chogath,Jinx,Yuumi",True
NA1_5091303389,"Malphite,Viego,Galio,Ezreal,Braum","DrMundo,Skarner,Smolder,Brand,Senna",False
NA1_5172552216,"Darius,Nocturne,Tristana,Swain,Seraphine","Urgot,JarvanIV,Viktor,Smolder,Leona",False
NA1_5122549017,"Renekton,JarvanIV,Syndra,Sivir,Morgana","Darius,Lillia,Irelia,Caitlyn,Ziggs",True
NA1_5132552480,"Malphite,Brand,Yasuo,Kaisa,TahmKench","Chogath,Karthus,Galio,Caitlyn,Thresh",True
NA1_5039852739,"Chogath,Rammus,Talon,Jhin,Lux","Volibear,Jax,Gragas,Brand,Nami",True
NA1_5142026530,"Yasuo,Vi,Malzahar,Jinx,Akali","Renekton,Rengar,Sylas,Ashe,Lulu",True
NA1_5020087110,"Tryndamere,Volibear,Nasus,Jinx,Alistar","TwistedFate,Teemo,Malphite,Ashe,Pantheon",False
NA1_4970542574,"Renekton,Ekko,Zed,Jinx,Galio","Yone,Jax,Ahri,Twitch,Sona",True
NA1_5146509083,"Pantheon,Brand,TwistedFate,Ezreal,Alistar","Sion,MonkeyKing,Akali,Kaisa,Thresh",False
NA1_5177194140,"Sylas,MonkeyKing,Yone,Varus,Shaco","Malphite,Graves,Renekton,Ashe,Lulu",False
NA1_5176031911,"Garen,FiddleSticks,TwistedFate,Tristana,Leona","DrMundo,Viego,Ahri,Xayah,Rakan",False
NA1_5136655022,"Nasus,Pantheon,Nunu,KogMaw,Leona","Warwick,Lillia,KSante,Ashe,Lux",True
NA1_5169169719,"Kled,Viego,Ahri,Kaisa,Senna","Singed,LeeSin,Taliyah,Xayah,Lulu",False
NA1_5155988264,"Darius,JarvanIV,Aurora,Lucian,Velkoz","Gragas,Vi,Graves,Caitlyn,Braum",True
NA1_5145254710,"Gragas,Graves,Aatrox,Ashe,Karma","Ryze,Diana,Zed,Xayah,Rakan",False
NA1_5170919719,"Rumble,Graves,Malzahar,Smolder,Nautilus","Ambessa,Briar,Aurora,Corki,Pantheon",False
NA1_5175418882,"Yorick,Diana,Akali,Jinx,Seraphine","Riven,Hecarim,Neeko,Twitch,Thresh",False
NA1_5150351074,"Viktor,Viego,Taliyah,Smolder,Lulu","LeeSin,Yorick,Ekko,Jinx,Soraka",False
NA1_5123608531,"Briar,Udyr,Lissandra,Kaisa,Lux","Heimerdinger,Rammus,Malzahar,Zeri,Nami",True
NA1_5140798400,"Malphite,Nocturne,Lucian,Jinx,Twitch","Shen,Ekko,Vi,Caitlyn,Lux",True
NA1_5109436342,"Garen,JarvanIV,Syndra,Smolder,Milio","Camille,Shaco,Yasuo,Jhin,Lux",False
NA1_5176072465,"Darius,Nunu,Diana,Jinx,TahmKench","Illaoi,Graves,Ahri,Smolder,Nami",True
NA1_5158706442,"Yorick,Teemo,Irelia,Jhin,Lux","Ambessa,MasterYi,Katarina,Zeri,Velkoz",True
NA1_5165345472,"Gnar,Pantheon,Galio,MissFortune,Lulu","Malphite,FiddleSticks,Velkoz,Smolder,Senna",True
NA1_5132562954,"Ornn,Graves,Syndra,Samira,Braum","Jax,Viego,Aurora,Ezreal,FiddleSticks",False
NA1_5124370573,"Tryndamere,Shyvana,Ahri,Tristana,Lulu","Ornn,MasterYi,Swain,Jhin,Brand",False
NA1_5175688168,"Yorick,FiddleSticks,Syndra,Caitlyn,Brand","Yone,Nidalee,Smolder,Jhin,Shen",True
NA1_5147581706,"Kennen,JarvanIV,Yone,Ashe,TahmKench","Teemo,Viego,Vex,Caitlyn,Milio",True
NA1_5159481853,"Riven,Udyr,Gragas,Ezreal,Lux","Irelia,Briar,Katarina,Ziggs,Brand",False
NA1_5155108352,"Jax,MonkeyKing,Lissandra,Draven,Blitzcrank","DrMundo,Warwick,Zed,Jinx,Lulu",False
NA1_5174191527,"Mordekaiser,Viego,Galio,Swain,Leona","Trundle,Graves,Akshan,MissFortune,Zilean",True
NA1_5093074990,"Aatrox,Zac,Kaisa,Caitlyn,Brand","Yone,Garen,Azir,Lucian,Sona",False
NA1_5140199562,"Jax,XinZhao,Lissandra,Twitch,Sona","Kennen,Hecarim,Katarina,Samira,Lulu",True
NA1_5172213726,"Chogath,XinZhao,Ahri,Jhin,Senna","Sett,Elise,Vex,Caitlyn,Viktor",False
NA1_5117929375,"Garen,XinZhao,Lux,Jhin,Pyke","Mordekaiser,LeeSin,Yasuo,Ezreal,Xerath",True
NA1_5164925240,"Ambessa,Diana,Zed,Caitlyn,Nami","Udyr,Vi,Naafiri,Seraphine,Zilean",True
NA1_5147287999,"Heimerdinger,Hecarim,Yone,Kaisa,Neeko","Cassiopeia,Kayn,Yasuo,Aphelios,Nami",False
NA1_5176472753,"Vayne,Sion,Fizz,Draven,Karma","KSante,Kindred,Anivia,Ashe,Lulu",False
NA1_5118653425,"Riven,Shaco,Zed,Jhin,Janna","Camille,Briar,Diana,Jinx,Rakan",False
NA1_5160870164,"Yone,Ambessa,Hwei,Kaisa,Heimerdinger","Pantheon,Rammus,Ahri,KogMaw,Nautilus",True
NA1_5148038859,"Chogath,Diana,Yasuo,Draven,Pyke","Yone,Khazix,Malzahar,Tristana,Ashe",False
NA1_5030373744,"Diana,MasterYi,Veigar,Jhin,Bard","Garen,Shyvana,Syndra,Caitlyn,Braum",True
NA1_5170567536,"MonkeyKing,Kayn,Leblanc,Ashe,TahmKench","Volibear,Brand,Lissandra,Jhin,Seraphine",True
NA1_5174485946,"Gnar,Vi,Akshan,Vayne,Nautilus","Kennen,Viego,Ahri,Caitlyn,Thresh",False
NA1_5173842823,"Maokai,JarvanIV,Diana,Vayne,Janna","Volibear,Graves,Akali,Aphelios,Alistar",False
NA1_5145331163,"Malphite,Zac,Vex,Caitlyn,Swain","Trundle,Shyvana,Malzahar,Kaisa,Yuumi",False
NA1_5151583618,"Nautilus,Nocturne,Malphite,Brand,Senna","RekSai,Sejuani,Malzahar,Aphelios,Renata",False
NA1_5165071050,"Mordekaiser,Hecarim,Jayce,Vayne,Lulu","Pantheon,Vi,Syndra,Smolder,Janna",False
NA1_5164673781,"Camille,MasterYi,Gwen,Kaisa,Braum","Riven,Nidalee,Galio,Jinx,Morgana",True
NA1_5158522640,"Sett,Briar,Hwei,Caitlyn,Blitzcrank","Volibear,RekSai,Malzahar,Ashe,Karma",True
NA1_5170331329,"Volibear,Graves,Karma,Xayah,Seraphine","Malzahar,Zac,Sylas,Swain,TahmKench",True
NA1_5175000731,"Gangplank,MonkeyKing,Chogath,Senna,Nami","Nasus,Ekko,Yasuo,Kaisa,Thresh",True
NA1_5166061547,"Yasuo,Shyvana,Lissandra,Samira,Lulu","Gangplank,Ekko,Syndra,Kalista,Thresh",True
NA1_5028988097,"Gangplank,Shaco,Akali,Draven,Yuumi","Vladimir,LeeSin,Zed,Zeri,Nautilus",False
NA1_5132574631,"Gwen,Zac,Zed,Caitlyn,Pyke","Gnar,Hecarim,Veigar,Ezreal,Lux",True
NA1_5095520477,"Sett,Khazix,Malzahar,Brand,Nami","DrMundo,Nocturne,Leblanc,Zeri,Renata",True
NA1_5130777873,"Sett,Shaco,Anivia,Ezreal,Velkoz","Teemo,Graves,Yasuo,Kaisa,Rell",False
NA1_5172380451,"Teemo,MasterYi,Ahri,Caitlyn,Janna","Trundle,JarvanIV,Zoe,Aphelios,Poppy",False
NA1_4903270401,"Jax,Belveth,Irelia,Malzahar,Hwei","Pantheon,Kindred,Diana,Caitlyn,Swain",True
NA1_5124133938,"Teemo,Warwick,Ziggs,Kaisa,Braum","TahmKench,Nocturne,Lux,Smolder,Sona",True
NA1_5039694153,"Garen,Volibear,Lux,Xayah,Xerath","Vayne,Gwen,Hwei,Twitch,Thresh",False
NA1_5151130901,"Ambessa,Katarina,Karthus,Sivir,Lulu","Belveth,Malphite,Chogath,Kaisa,Alistar",False
NA1_5168151388,"TahmKench,Udyr,Ahri,Ashe,Nautilus","Urgot,Graves,Irelia,Hwei,Thresh",False
NA1_5138510887,"TahmKench,Graves,Sylas,Kaisa,Poppy","Ornn,Belveth,Yasuo,Jhin,Sona",True
NA1_5164047283,"Camille,Udyr,Ahri,Draven,Karma","Aatrox,Zac,Swain,Jhin,Thresh",True
NA1_5148569438,"Riven,Malphite,Vladimir,Jhin,Shen","Yorick,LeeSin,Zed,Lucian,Karma",True
NA1_5161515510,"Yone,Viego,Ekko,Kaisa,Thresh","Kayle,Kayn,Zed,Swain,Senna",True
NA1_5128434585,"Darius,Rengar,Ahri,Vayne,Nami","Yasuo,Garen,Annie,Jhin,Lux",False
NA1_5164981833,"Jayce,MonkeyKing,Orianna,Ezreal,Seraphine","Renekton,Graves,Sylas,Jinx,Xerath",True
NA1_5161397205,"Aatrox,Viego,Vex,Ashe,Thresh","Darius,Nocturne,Zed,Heimerdinger,Brand",False
NA1_5171791840,"Mordekaiser,Warwick,Talon,Varus,Zoe","Urgot,Nidalee,Kassadin,MissFortune,Nami",False
NA1_5164716663,"Yone,Viego,Taliyah,Jhin,Pyke","Pantheon,Shen,Akali,Ashe,Lulu",True
NA1_5165481496,"Mordekaiser,Viego,Aurora,MissFortune,Senna","Trundle,Sion,Chogath,Ashe,Thresh",True
NA1_5174707457,"Maokai,Briar,Katarina,Caitlyn,Nami","Yasuo,Mordekaiser,Fizz,Ezreal,Thresh",False
NA1_5177608171,"Gragas,Shaco,Zed,Vayne,Leona","Gnar,Vi,Ahri,Corki,Thresh",True
NA1_5163413883,"DrMundo,Rengar,Aurora,Caitlyn,Seraphine","Malphite,Udyr,Ryze,Smolder,Lux",True
NA1_5159649730,"MonkeyKing,Hecarim,Viktor,Jinx,Lulu","Ambessa,Ekko,Sylas,Kaisa,Poppy",True
NA1_5170535944,"Maokai,Graves,Yone,Twitch,Morgana","Camille,Viego,Sylas,Draven,Nami",True
NA1_5173143606,"Mordekaiser,Belveth,Syndra,Caitlyn,Lux","Aatrox,FiddleSticks,Smolder,Senna,Sion",False
NA1_4747035291,"KSante,Evelynn,Irelia,Caitlyn,Thresh","Poppy,Khazix,Vladimir,Kaisa,Lux",False
NA1_5076242968,"Warwick,Morgana,Syndra,Vayne,Senna","Tryndamere,Nunu,Yone,Kaisa,Thresh",True
NA1_5158369138,"Jax,Khazix,Ryze,Caitlyn,Blitzcrank","Karma,Teemo,AurelionSol,Ashe,Lux",False
NA1_5173788497,"Aurora,Trundle,Syndra,Ashe,Senna","Chogath,Nocturne,Leblanc,MissFortune,Zyra",False
NA1_5157900898,"Gnar,Diana,Riven,Caitlyn,TahmKench","Garen,RekSai,Taliyah,Ezreal,Nami",True
NA1_5150167471,"Ambessa,Ekko,Swain,MissFortune,Pyke","Urgot,Evelynn,Sylas,Ashe,Neeko",False
NA1_5173380397,"Sett,Gragas,Qiyana,Corki,Thresh","Volibear,Warwick,Vex,Ezreal,Twitch",True
NA1_5176106517,"Ambessa,Sejuani,Hwei,Zeri,Zyra","Camille,Ekko,Swain,Jhin,Thresh",True
NA1_5133777783,"Riven,Khazix,Orianna,Jhin,Leona","Sett,Udyr,Thresh,Caitlyn,Sylas",False
NA1_5172504076,"Trundle,Viego,Orianna,Ziggs,Sona","Malphite,Diana,Viktor,MissFortune,Alistar",True
NA1_5117083061,"Vladimir,Kayn,MasterYi,KogMaw,Lulu","Shen,MonkeyKing,Viktor,Varus,Zyra",False
NA1_5152265021,"Chogath,Kindred,Kassadin,Caitlyn,Zyra","Jax,Udyr,Smolder,Swain,Velkoz",False
NA1_5037242689,"Aatrox,Nocturne,Annie,Jhin,Thresh","Kled,Elise,Zoe,Lucian,Braum",True
NA1_5123167327,"Camille,Graves,TwistedFate,Kaisa,Thresh","DrMundo,Elise,Katarina,MissFortune,Leona",True
NA1_5089867724,"DrMundo,Nocturne,Naafiri,Sivir,Soraka","Tryndamere,Sylas,Diana,Samira,Leona",False
NA1_5123096766,"Gwen,Sylas,Anivia,Jinx,Thresh","Trundle,Belveth,Viktor,Samira,Rell",False
NA1_5166169597,"Malphite,Elise,Viktor,Ashe,Morgana","Teemo,Amumu,Fizz,Tristana,Nautilus",True
NA1_5168002734,"Chogath,Lillia,Ahri,Caitlyn,Bard","Gnar,Kayn,Vladimir,Ashe,Lulu",False
NA1_5176267999,"Rammus,Ekko,Ambessa,Akshan,Zyra","Volibear,LeeSin,TwistedFate,Jhin,Nautilus",False
NA1_5171782466,"Tryndamere,Udyr,Zed,Karthus,Leona","TwistedFate,JarvanIV,Galio,Jhin,Karma",False
NA1_5126052142,"Darius,FiddleSticks,Orianna,Caitlyn,Thresh","Sett,Zac,Yasuo,Ezreal,Kled",False
NA1_5123681129,"TahmKench,XinZhao,Galio,Jhin,Braum","Garen,JarvanIV,AurelionSol,Samira,Thresh",False
NA1_5176042213,"Ryze,Belveth,Hwei,Jinx,Poppy","Teemo,Graves,Akali,Draven,Pantheon",False
NA1_5169477262,"Fiora,Zyra,Naafiri,Vayne,Lulu","Tryndamere,Kayn,Yasuo,Tristana,Leona",False
NA1_5174106131,"Ornn,Udyr,Yasuo,Jhin,Nami","KSante,DrMundo,Velkoz,Jinx,Janna",True
NA1_5142397163,"Vayne,Graves,Fizz,Veigar,Ziggs","Yasuo,Kayn,Ekko,Caitlyn,Soraka",False
NA1_5144639717,"Illaoi,Teemo,Yasuo,Zeri,Brand","Kled,Ekko,Veigar,Caitlyn,Nami",False
NA1_5130894687,"Sett,Volibear,Lux,Jinx,Lulu","Riven,DrMundo,Teemo,MissFortune,Brand",True
NA1_5135249964,"Shen,Volibear,Zed,Caitlyn,TahmKench","Renekton,MonkeyKing,Akali,Vayne,Blitzcrank",False
NA1_5113706323,"Kayle,Kayn,Lissandra,Ezreal,Lux","Camille,Ivern,Zac,Jinx,Lulu",True
NA1_5176554266,"Jayce,Kayn,Zoe,Vayne,Shen","Olaf,Lillia,Talon,Swain,Leona",False
NA1_5160217066,"Swain,Skarner,Yone,Ezreal,Soraka","Poppy,MonkeyKing,Malzahar,Brand,Hwei",False
NA1_5142187357,"Darius,Shyvana,Kennen,Ziggs,Veigar","Singed,Lillia,Orianna,Caitlyn,Nami",False
NA1_5171934347,"Nasus,Khazix,Vex,KogMaw,Bard","Vi,Irelia,Zilean,Jinx,Nami",True
NA1_5172762381,"Riven,Viego,Yone,Varus,Yuumi","Gragas,Diana,Hwei,Jhin,Swain",False
NA1_5175860436,"Jayce,Nocturne,Ahri,Kaisa,Xerath","Aatrox,Graves,Anivia,Jhin,Nami",True
NA1_5161397391,"Rumble,Briar,Malphite,Draven,Thresh","Gwen,Sejuani,Syndra,Jinx,Morgana",True
NA1_5176398081,"Nasus,LeeSin,Karthus,MissFortune,Nautilus","Illaoi,Teemo,Swain,Aphelios,Lulu",False
NA1_5170623785,"Teemo,JarvanIV,Syndra,Sivir,Seraphine","Urgot,Viego,Yone,KogMaw,Leblanc",False
NA1_5174001266,"Shen,DrMundo,Ryze,Xayah,Janna","Ornn,Nocturne,Akshan,Jhin,Thresh",True
